$GPGGA,081405,4609.6233,N,00110.2048,W,1,05,0.0,10.3,M,0.0,M,0.0,0160*77
$GPGGA,081409,4609.6247,N,00110.2125,W,1,05,0.0,10.6,M,0.0,M,0.0,0159*7d
$GPGGA,081413,4609.6249,N,00110.2202,W,1,05,0.0,11.0,M,0.0,M,0.0,0159*79
$GPGGA,081418,4609.6261,N,00110.2288,W,1,05,0.0,11.4,M,0.0,M,0.0,0159*7e
$GPGGA,081422,4609.6268,N,00110.2365,W,1,05,0.0,11.8,M,0.0,M,0.0,0158*71
$GPGGA,081423,4609.6270,N,00110.2382,W,1,06,0.0,11.9,M,0.0,M,0.0,0158*72
$GPGGA,081428,4609.6284,N,00110.2474,W,1,06,0.0,12.3,M,0.0,M,0.0,0158*75
$GPGGA,081430,4609.6291,N,00110.2514,W,1,06,0.0,12.5,M,0.0,M,0.0,0158*79
$GPGGA,081434,4609.6313,N,00110.2592,W,1,06,0.0,12.7,M,0.0,M,0.0,0158*7a
$GPGGA,081440,4609.6348,N,00110.2703,W,1,04,0.0,13.0,M,0.0,M,0.0,0160*72
$GPGGA,081444,4609.6348,N,00110.2779,W,1,05,0.0,13.3,M,0.0,M,0.0,0160*79
$GPGGA,081448,4609.6339,N,00110.2862,W,1,05,0.0,13.5,M,0.0,M,0.0,0159*7a
$GPGGA,081452,4609.6355,N,00110.2940,W,1,05,0.0,13.8,M,0.0,M,0.0,0160*7d
$GPGGA,081457,4609.6368,N,00110.3032,W,1,06,0.0,14.1,M,0.0,M,0.0,0160*76
$GPGGA,081501,4609.6378,N,00110.3106,W,1,05,0.0,14.2,M,0.0,M,0.0,0160*73
$GPGGA,081504,4609.6384,N,00110.3164,W,1,05,0.0,14.3,M,0.0,M,0.0,0161*71
$GPGGA,081510,4609.6405,N,00110.3273,W,1,05,0.0,14.5,M,0.0,M,0.0,0161*79
$GPGGA,081515,4609.6421,N,00110.3368,W,1,05,0.0,14.7,M,0.0,M,0.0,0160*72
$GPGGA,081520,4609.6437,N,00110.3464,W,1,05,0.0,14.9,M,0.0,M,0.0,0160*76
$GPGGA,081524,4609.6453,N,00110.3543,W,1,05,0.0,15.1,M,0.0,M,0.0,0160*7d
$GPGGA,081526,4609.6458,N,00110.3585,W,1,06,0.0,15.2,M,0.0,M,0.0,0160*7e
$GPGGA,081531,4609.6485,N,00110.3689,W,1,05,0.0,15.4,M,0.0,M,0.0,0162*70
$GPGGA,081536,4609.6524,N,00110.3789,W,1,05,0.0,15.5,M,0.0,M,0.0,0162*7d
$GPGGA,081540,4609.6526,N,00110.3859,W,1,07,0.0,15.6,M,0.0,M,0.0,0161*7e
$GPGGA,081546,4609.6533,N,00110.3959,W,1,05,0.0,15.8,M,0.0,M,0.0,0161*71
$GPGGA,081551,4609.6545,N,00110.4050,W,1,05,0.0,16.1,M,0.0,M,0.0,0161*7b
$GPGGA,081552,4609.6547,N,00110.4068,W,1,05,0.0,16.2,M,0.0,M,0.0,0160*73
$GPGGA,081557,4609.6568,N,00110.4165,W,1,05,0.0,16.5,M,0.0,M,0.0,0161*71
$GPGGA,081558,4609.6570,N,00110.4181,W,1,05,0.0,16.6,M,0.0,M,0.0,0161*7e
$GPGGA,081604,4609.6581,N,00110.4300,W,1,06,0.0,17.0,M,0.0,M,0.0,0160*74
$GPGGA,081609,4609.6593,N,00110.4406,W,1,05,0.0,17.4,M,0.0,M,0.0,0159*76
$GPGGA,081612,4609.6602,N,00110.4460,W,1,05,0.0,17.6,M,0.0,M,0.0,0159*75
$GPGGA,081619,4609.6622,N,00110.4602,W,1,05,0.0,18.0,M,0.0,M,0.0,0160*79
$GPGGA,081624,4609.6636,N,00110.4691,W,1,05,0.0,18.1,M,0.0,M,0.0,0160*79
$GPGGA,081629,4609.6650,N,00110.4780,W,1,06,0.0,18.3,M,0.0,M,0.0,0160*74
$GPGGA,081636,4609.6680,N,00110.4902,W,1,05,0.0,18.4,M,0.0,M,0.0,0159*7d
$GPGGA,081640,4609.6687,N,00110.4981,W,1,05,0.0,18.6,M,0.0,M,0.0,0159*72
$GPGGA,081645,4609.6698,N,00110.5083,W,1,05,0.0,18.5,M,0.0,M,0.0,0159*70
$GPGGA,081650,4609.6709,N,00110.5172,W,1,05,0.0,18.4,M,0.0,M,0.0,0159*73
$GPGGA,081656,4609.6723,N,00110.5276,W,1,05,0.0,18.2,M,0.0,M,0.0,0159*7c
$GPGGA,081702,4609.6728,N,00110.5382,W,1,07,0.0,18.1,M,0.0,M,0.0,0159*7c
$GPGGA,081708,4609.6746,N,00110.5499,W,1,05,0.0,18.0,M,0.0,M,0.0,0158*71
$GPGGA,081713,4609.6776,N,00110.5584,W,1,05,0.0,17.8,M,0.0,M,0.0,0153*79
$GPGGA,081720,4609.6815,N,00110.5714,W,1,04,0.0,17.6,M,0.0,M,0.0,0158*7c
$GPGGA,081726,4609.6831,N,00110.5837,W,1,05,0.0,17.3,M,0.0,M,0.0,0158*76
$GPGGA,081728,4609.6835,N,00110.5872,W,1,05,0.0,17.3,M,0.0,M,0.0,0157*72
$GPGGA,081730,4609.6851,N,00110.5902,W,1,05,0.0,17.2,M,0.0,M,0.0,0159*70
$GPGGA,081736,4609.6863,N,00110.6026,W,1,05,0.0,17.0,M,0.0,M,0.0,0159*79
$GPGGA,081742,4609.6879,N,00110.6159,W,1,05,0.0,17.1,M,0.0,M,0.0,0158*78
$GPGGA,081748,4609.6897,N,00110.6279,W,1,05,0.0,17.1,M,0.0,M,0.0,0156*7d
$GPGGA,081754,4609.6909,N,00110.6401,W,1,05,0.0,17.1,M,0.0,M,0.0,0157*7e
$GPGGA,081800,4609.6911,N,00110.6515,W,1,05,0.0,17.1,M,0.0,M,0.0,0155*7f
$GPGGA,081805,4609.6918,N,00110.6611,W,1,05,0.0,16.5,M,0.0,M,0.0,0155*71
$GPGGA,081810,4609.6925,N,00110.6712,W,1,05,0.0,15.9,M,0.0,M,0.0,0154*77
$GPGGA,081815,4609.6929,N,00110.6807,W,1,05,0.0,15.4,M,0.0,M,0.0,0153*7f
$GPGGA,081822,4609.6929,N,00110.6942,W,1,05,0.0,14.6,M,0.0,M,0.0,0154*7f
$GPGGA,081827,4609.6927,N,00110.7036,W,1,05,0.0,14.2,M,0.0,M,0.0,0152*7d
$GPGGA,081829,4609.6927,N,00110.7078,W,1,05,0.0,14.1,M,0.0,M,0.0,0152*7a
$GPGGA,081835,4609.6918,N,00110.7192,W,1,05,0.0,13.9,M,0.0,M,0.0,0150*73
$GPGGA,081838,4609.6909,N,00110.7246,W,1,03,0.0,13.8,M,0.0,M,0.0,0150*73
$GPGGA,081842,4609.6881,N,00110.7316,W,1,05,0.0,13.7,M,0.0,M,0.0,0150*72
$GPGGA,081848,4609.6822,N,00110.7404,W,1,05,0.0,13.6,M,0.0,M,0.0,0151*75
$GPGGA,081853,4609.6758,N,00110.7452,W,1,05,0.0,13.6,M,0.0,M,0.0,0153*7c
$GPGGA,081854,4609.6751,N,00110.7460,W,1,05,0.0,13.6,M,0.0,M,0.0,0154*74
$GPGGA,081859,4609.6684,N,00110.7480,W,1,05,0.0,13.7,M,0.0,M,0.0,0154*7f
$GPGGA,081903,4609.6620,N,00110.7494,W,1,05,0.0,13.8,M,0.0,M,0.0,0154*75
$GPGGA,081907,4609.6568,N,00110.7515,W,1,05,0.0,13.8,M,0.0,M,0.0,0155*77
$GPGGA,081912,4609.6494,N,00110.7544,W,1,07,0.0,13.9,M,0.0,M,0.0,0155*76
$GPGGA,081914,4609.6471,N,00110.7551,W,1,05,0.0,14.1,M,0.0,M,0.0,0155*72
$GPGGA,081917,4609.6453,N,00110.7584,W,1,05,0.0,14.1,M,0.0,M,0.0,0156*7a
$GPGGA,081922,4609.6384,N,00110.7600,W,1,05,0.0,14.5,M,0.0,M,0.0,0156*7a
$GPGGA,081927,4609.6304,N,00110.7621,W,1,05,0.0,14.9,M,0.0,M,0.0,0155*7b
$GPGGA,081929,4609.6279,N,00110.7627,W,1,05,0.0,15.1,M,0.0,M,0.0,0154*70
$GPGGA,081931,4609.6263,N,00110.7636,W,1,05,0.0,15.1,M,0.0,M,0.0,0154*72
$GPGGA,081936,4609.6190,N,00110.7645,W,1,04,0.0,15.6,M,0.0,M,0.0,0154*78
$GPGGA,081942,4609.6110,N,00110.7675,W,1,05,0.0,16.0,M,0.0,M,0.0,0154*74
$GPGGA,081947,4609.6046,N,00110.7693,W,1,05,0.0,16.3,M,0.0,M,0.0,0154*78
$GPGGA,081950,4609.6004,N,00110.7706,W,1,04,0.0,16.6,M,0.0,M,0.0,0153*76
$GPGGA,081956,4609.5929,N,00110.7739,W,1,05,0.0,16.2,M,0.0,M,0.0,0153*7c
$GPGGA,082001,4609.5863,N,00110.7758,W,1,05,0.0,15.9,M,0.0,M,0.0,0153*74
$GPGGA,082004,4609.5824,N,00110.7756,W,1,05,0.0,15.8,M,0.0,M,0.0,0153*7d
$GPGGA,082010,4609.5748,N,00110.7782,W,1,05,0.0,15.4,M,0.0,M,0.0,0155*7e
$GPGGA,082011,4609.5737,N,00110.7785,W,1,05,0.0,15.4,M,0.0,M,0.0,0155*70
$GPGGA,082016,4609.5686,N,00110.7811,W,1,05,0.0,15.1,M,0.0,M,0.0,0154*7a
$GPGGA,082018,4609.5661,N,00110.7816,W,1,05,0.0,15.0,M,0.0,M,0.0,0154*7b
$GPGGA,082022,4609.5583,N,00110.7795,W,1,05,0.0,14.7,M,0.0,M,0.0,0155*7e
$GPGGA,082028,4609.5485,N,00110.7789,W,1,05,0.0,14.3,M,0.0,M,0.0,0154*7b
$GPGGA,082033,4609.5421,N,00110.7808,W,1,05,0.0,14.0,M,0.0,M,0.0,0153*7d
$GPGGA,082037,4609.5370,N,00110.7836,W,1,05,0.0,13.7,M,0.0,M,0.0,0155*71
$GPGGA,082042,4609.5306,N,00110.7849,W,1,05,0.0,13.4,M,0.0,M,0.0,0154*78
$GPGGA,082043,4609.5293,N,00110.7844,W,1,05,0.0,13.4,M,0.0,M,0.0,0154*79
$GPGGA,082049,4609.5208,N,00110.7871,W,1,05,0.0,12.9,M,0.0,M,0.0,0154*7b
